PacketCounter	SampleTimeFine	Year	Month	Day	Second	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
00204						-0.034083	-0.151839	-0.369214	0.145253	-0.020772	-0.030870	-0.696850	-4.009204	89.947914	-0.115837	-0.015488	-0.064661
00205						0.124237	-0.221375	-0.290840	0.121643	0.015686	-0.021919	-0.538833	-4.010000	89.921326	-0.113865	-0.019832	-0.070744
00206						0.029881	-0.281841	-0.286190	0.032439	0.058255	-0.022941	-0.463243	-3.965363	89.896973	-0.111089	-0.024910	-0.076328
00207						-0.151378	-0.264312	-0.234231	-0.002784	0.101382	-0.033934	-0.459191	-3.871446	89.864586	-0.112296	-0.030508	-0.081482
00208						-0.360635	-0.265864	-0.232194	-0.011601	0.137157	-0.054834	-0.477169	-3.730604	89.813637	-0.117181	-0.035834	-0.086123
00209						-0.395923	-0.317725	-0.194914	0.010852	0.166232	-0.080999	-0.480188	-3.554582	89.733467	-0.124275	-0.041728	-0.089992
00210						-0.334355	-0.398916	-0.162088	-0.010771	0.181266	-0.099870	-0.478757	-3.356049	89.629631	-0.130631	-0.049033	-0.093897
00211						-0.376783	-0.561905	-0.124900	-0.042497	0.189521	-0.105055	-0.514811	-3.143642	89.511070	-0.136860	-0.058836	-0.096776
00213						-0.295267	-0.665407	-0.075860	-0.061423	0.186060	-0.095616	-0.576088	-2.930311	89.392487	-0.144976	-0.076251	-0.099221
00214						-0.375173	-0.649056	-0.011508	-0.084130	0.183099	-0.072286	-0.669529	-2.718263	89.293488	-0.150471	-0.089512	-0.099828
00215						-0.477359	-0.435279	0.185078	-0.065233	0.172607	-0.050060	-0.761021	-2.515421	89.220505	-0.157680	-0.099479	-0.097844
00216						-0.493243	-0.106864	0.393668	-0.028372	0.168315	-0.042465	-0.815069	-2.321749	89.165359	-0.166469	-0.103568	-0.091864
00217						-0.319504	0.054200	0.468738	-0.066105	0.157888	-0.042952	-0.870411	-2.135703	89.113991	-0.172932	-0.102897	-0.083321
00218						-0.317788	0.137529	0.535419	-0.138597	0.161488	-0.045189	-0.995377	-1.952858	89.060646	-0.178135	-0.100010	-0.072601
00219						-0.264163	-0.006536	0.553552	-0.208494	0.157244	-0.045272	-1.203809	-1.771716	89.003662	-0.182628	-0.098185	-0.061099
00220						-0.245442	-0.117519	0.400966	-0.269979	0.141213	-0.034150	-1.491017	-1.601332	88.952362	-0.186266	-0.098671	-0.051175
00221						-0.320293	-0.053528	0.278676	-0.276379	0.110891	-0.012321	-1.816889	-1.457606	88.922157	-0.190459	-0.100361	-0.044109
00222						-0.360983	0.074413	0.312781	-0.230570	0.067747	0.012051	-2.116857	-1.357547	88.919502	-0.196176	-0.099453	-0.037721
00223						-0.324304	0.163820	0.391655	-0.148341	0.014734	0.038952	-2.339388	-1.313345	88.948204	-0.201727	-0.096378	-0.030375
00224						-0.314496	0.299946	0.439948	-0.031139	-0.037852	0.068641	-2.442724	-1.325240	89.014381	-0.206716	-0.091151	-0.021937
00226						-0.120867	0.454548	0.602261	0.050748	-0.086996	0.088002	-2.425316	-1.396580	89.109169	-0.209814	-0.082484	-0.011155
00227						-0.004830	0.499433	0.636245	0.054229	-0.124331	0.093484	-2.369634	-1.516186	89.225075	-0.210001	-0.068324	0.006078
00228						0.052999	0.372517	0.577308	0.065861	-0.146893	0.105853	-2.309903	-1.668632	89.351418	-0.208595	-0.059577	0.018247
00229						0.003461	0.139673	0.529137	0.106152	-0.153752	0.129418	-2.225037	-1.839117	89.500557	-0.207370	-0.054756	0.029186
00230						0.021746	-0.031140	0.321552	0.142599	-0.157458	0.158668	-2.091308	-2.012593	89.679359	-0.205812	-0.053689	0.037436
00231						0.009854	-0.199683	0.190543	0.177107	-0.155465	0.194894	-1.920185	-2.187381	89.895103	-0.204640	-0.056434	0.041989
00232						0.137185	-0.296181	-0.008473	0.149412	-0.155284	0.228822	-1.747219	-2.357340	90.152344	-0.201862	-0.061438	0.043517
00233						-0.134972	-0.340179	-0.140916	0.113394	-0.160931	0.254588	-1.628616	-2.531276	90.440056	-0.200391	-0.067707	0.041219
00234						-0.323022	-0.307338	-0.130120	0.176070	-0.166556	0.268415	-1.484112	-2.711296	90.749641	-0.204818	-0.073676	0.038245
00235						-0.202714	-0.238022	-0.048218	0.208532	-0.153254	0.266215	-1.278527	-2.889806	91.064499	-0.208472	-0.079015	0.035795
00236						-0.142936	-0.186488	-0.002123	0.195270	-0.145286	0.260846	-1.071707	-3.056537	91.374924	-0.210493	-0.083032	0.035196
00237						-0.052056	-0.017246	0.023097	0.179023	-0.123392	0.245842	-0.879336	-3.204150	91.672943	-0.211697	-0.084991	0.035465
00238						0.015740	0.262247	-0.059780	0.087697	-0.116511	0.216854	-0.749902	-3.339175	91.947403	-0.209786	-0.082301	0.034178
00240						-0.202987	0.326849	-0.074389	0.032518	-0.116384	0.187746	-0.713544	-3.473087	92.185326	-0.212131	-0.073311	0.032828
00241						-0.301347	0.197491	-0.069492	0.038996	-0.115700	0.161396	-0.695413	-3.605253	92.389053	-0.216331	-0.067341	0.031110
00242						-0.070165	0.001999	-0.011280	0.054710	-0.108320	0.162132	-0.649238	-3.731040	92.578682	-0.219535	-0.065650	0.030551
00243						-0.168745	-0.100828	-0.134520	-0.001682	-0.095391	0.171824	-0.647108	-3.842956	92.774040	-0.219277	-0.066903	0.028423
00244						-0.478453	-0.210882	-0.103310	0.106300	-0.080131	0.206375	-0.613520	-3.942702	92.997475	-0.226538	-0.070101	0.025819
00245						-0.188940	-0.117874	-0.030548	0.149431	-0.051488	0.235468	-0.468209	-4.015456	93.258286	-0.232047	-0.073077	0.024647
00246						-0.177732	0.189813	-0.090557	0.023779	-0.020926	0.244412	-0.398727	-4.053806	93.542030	-0.233452	-0.071679	0.023734
00247						-0.525755	0.231659	-0.150054	-0.012948	-0.008291	0.243856	-0.440628	-4.065930	93.825829	-0.239763	-0.066800	0.020910
00248						-0.453171	0.234017	-0.099051	0.040042	0.008202	0.244352	-0.446905	-4.061728	94.108894	-0.249635	-0.061752	0.018554
00249						-0.301250	0.177246	-0.045149	0.000367	0.027265	0.244950	-0.450653	-4.035436	94.390739	-0.255017	-0.057587	0.016955
00250						-0.479324	0.086945	0.023952	0.008442	0.043843	0.258857	-0.482027	-3.989309	94.681580	-0.262411	-0.054815	0.016829
00251						-0.301821	0.016428	0.062168	0.020609	0.061158	0.271967	-0.485157	-3.924117	94.990685	-0.269364	-0.053444	0.016961
00253						-0.194392	0.070865	0.052804	-0.027584	0.063873	0.289199	-0.518110	-3.848469	95.318832	-0.273174	-0.051730	0.018682
00254						-0.473283	0.085877	0.159122	-0.000477	0.053876	0.314161	-0.578126	-3.777966	95.665855	-0.281876	-0.049978	0.021098
00255						-0.195598	0.112210	0.513231	0.055765	0.052997	0.330631	-0.564525	-3.714117	96.035851	-0.287551	-0.047884	0.027329
00256						0.078099	0.202303	0.755496	-0.021824	0.067607	0.336200	-0.572383	-3.639874	96.418274	-0.286491	-0.044058	0.040554
00257						-0.044783	0.161502	0.841685	-0.135900	0.086185	0.325939	-0.710430	-3.543501	96.795967	-0.284706	-0.040364	0.056922
00258						0.012466	0.149998	0.573310	-0.226276	0.083738	0.306070	-0.954602	-3.436275	97.157639	-0.283739	-0.036587	0.070469
00259						-0.084480	0.245540	0.372724	-0.280751	0.050578	0.286731	-1.283475	-3.354308	97.497147	-0.282937	-0.031477	0.079722
00260						-0.153808	0.174363	0.176964	-0.245970	-0.009702	0.265797	-1.622933	-3.326819	97.813461	-0.283103	-0.027020	0.084314
00261						-0.309538	-0.063214	0.271571	-0.061749	-0.062458	0.269234	-1.826783	-3.365283	98.119606	-0.287303	-0.025636	0.088925
00262						0.009924	-0.117409	0.453753	0.107756	-0.082313	0.278199	-1.801737	-3.441393	98.436661	-0.287620	-0.027505	0.095821
00263						0.397767	0.107898	0.550360	0.072791	-0.078902	0.267434	-1.707361	-3.522314	98.756508	-0.280478	-0.026972	0.106166
00264						0.261348	0.187258	0.611275	-0.044857	-0.060460	0.232291	-1.730947	-3.591275	99.045090	-0.271559	-0.023316	0.117542
00265						0.334410	0.237204	0.750048	-0.092936	-0.035468	0.197928	-1.834177	-3.638109	99.292404	-0.265060	-0.018502	0.131594
00267						0.660401	0.336163	0.522446	-0.237264	-0.023057	0.156568	-2.047403	-3.662605	99.489029	-0.247244	-0.008907	0.147892
00268						0.465745	0.395373	0.340363	-0.330271	-0.033218	0.130145	-2.408457	-3.687915	99.646980	-0.235694	-0.000544	0.156807
00269						0.344491	0.360518	0.171961	-0.306410	-0.072758	0.112073	-2.797549	-3.743869	99.778976	-0.226380	0.007003	0.160309
00270						0.029582	0.269144	0.348887	-0.160457	-0.092266	0.107057	-3.084171	-3.835764	99.904129	-0.222067	0.013349	0.165072
00271						0.355363	0.224592	0.509376	-0.023782	-0.093171	0.106487	-3.177783	-3.937440	100.030373	-0.218019	0.018972	0.173963
00272						0.687095	0.238737	0.272713	-0.110652	-0.096317	0.098246	-3.265517	-4.040143	100.147354	-0.203963	0.024704	0.180350
00273						0.360728	0.107411	0.223035	-0.117089	-0.102146	0.099543	-3.427183	-4.149836	100.260963	-0.193419	0.028382	0.184632
00274						0.348652	0.158655	0.198817	-0.024371	-0.098185	0.102560	-3.514360	-4.259858	100.379616	-0.187431	0.031163	0.188903
00275						0.436077	0.187141	0.046211	-0.053993	-0.108692	0.090681	-3.573703	-4.373450	100.492813	-0.176885	0.035398	0.190138
00276						0.370285	0.139443	0.043599	-0.048450	-0.117324	0.087066	-3.655177	-4.497906	100.596848	-0.167532	0.038862	0.190040
00277						0.303569	0.061243	0.079629	-0.012963	-0.107649	0.084408	-3.703891	-4.620339	100.698425	-0.159868	0.041163	0.190915
00278						0.242742	0.091784	0.111064	0.043681	-0.076160	0.075674	-3.699244	-4.718239	100.792740	-0.154310	0.042914	0.192752
00280						0.342997	0.083466	0.176880	0.038334	-0.042891	0.054473	-3.661757	-4.781174	100.866104	-0.147345	0.044445	0.194727
00281						0.395609	0.196314	0.270162	-0.051357	-0.008853	0.020178	-3.684450	-4.807076	100.906105	-0.135298	0.048918	0.200421
00282						0.507941	0.203202	0.249223	-0.154190	0.022312	-0.019925	-3.814539	-4.795628	100.900009	-0.126252	0.052957	0.206280
00283						0.553329	0.182645	0.025070	-0.277761	0.027660	-0.045457	-4.075350	-4.766539	100.855316	-0.114603	0.057227	0.208881
00284						0.344424	0.138580	-0.270593	-0.317027	0.000907	-0.055387	-4.434465	-4.753129	100.790329	-0.104777	0.060538	0.204945
00285						0.053986	-0.035735	-0.356950	-0.163607	-0.036180	-0.038645	-4.716358	-4.779217	100.735695	-0.101461	0.061188	0.197728
00286						0.081769	0.070430	-0.223715	0.024217	-0.071360	-0.018571	-4.777391	-4.846869	100.707535	-0.100232	0.061793	0.191324
00287						0.159296	0.108801	-0.029099	0.061781	-0.083420	-0.020770	-4.720110	-4.940376	100.688660	-0.096201	0.064616	0.188145
00288						0.140178	0.046532	0.136607	0.066077	-0.067976	-0.021677	-4.648898	-5.031329	100.667282	-0.092552	0.066342	0.188819
00289						0.212356	0.007513	0.275952	0.024244	-0.031899	-0.021493	-4.605505	-5.089766	100.644577	-0.087802	0.066953	0.192521
00290						0.247307	0.179656	0.229313	-0.059931	-0.007252	-0.024130	-4.636549	-5.109804	100.618401	-0.081294	0.069377	0.196650
00291						0.231617	0.209245	0.087783	-0.146645	-0.009915	-0.040076	-4.771328	-5.118722	100.576027	-0.074647	0.073844	0.197770
00292						0.138072	0.054457	0.028141	-0.121573	-0.033374	-0.052870	-4.929420	-5.148538	100.520248	-0.072153	0.077568	0.197753
00294						0.375411	0.034532	-0.223282	-0.168665	-0.069782	-0.060188	-5.097520	-5.215086	100.454185	-0.061571	0.080305	0.194265
00295						-0.108973	-0.163437	-0.381151	-0.145628	-0.116932	-0.064763	-5.300802	-5.331343	100.385025	-0.057020	0.079179	0.187160
00296						-0.100686	-0.209350	-0.410905	0.051747	-0.153217	-0.060821	-5.340117	-5.496011	100.320992	-0.060006	0.075196	0.178701
00297						0.238003	-0.134469	-0.222244	0.082799	-0.171675	-0.060425	-5.244290	-5.690396	100.263367	-0.057139	0.072137	0.172033
00298						0.170934	-0.133353	-0.129753	-0.020212	-0.164224	-0.070664	-5.216737	-5.889132	100.199661	-0.050998	0.069489	0.168293
00299						-0.014941	-0.136189	-0.125696	-0.062799	-0.148346	-0.088555	-5.270125	-6.074410	100.119759	-0.049470	0.067006	0.166007
00300						-0.011041	-0.124155	-0.345572	-0.113408	-0.138336	-0.106520	-5.370077	-6.245697	100.017342	-0.047789	0.064131	0.160350
00301						0.008688	-0.216407	-0.496492	-0.157949	-0.132090	-0.117264	-5.524148	-6.413208	99.896767	-0.046741	0.061477	0.151408
00302						0.199355	-0.297090	-0.546824	-0.142971	-0.123969	-0.125182	-5.693154	-6.573975	99.763321	-0.047424	0.054942	0.140999
00303						0.139298	-0.351165	-0.686471	-0.091198	-0.110178	-0.119527	-5.808981	-6.721292	99.631432	-0.047722	0.046845	0.129641
00304						-0.028070	-0.282110	-0.770149	-0.138825	-0.112970	-0.119805	-5.947423	-6.859605	99.500252	-0.044815	0.040853	0.117149
00305						-0.168265	-0.256992	-1.041408	-0.116201	-0.121319	-0.116093	-6.090967	-7.005318	99.372627	-0.045068	0.035672	0.098515
00307						-0.357359	-0.273159	-1.284701	-0.028047	-0.131966	-0.109347	-6.168453	-7.164946	99.254524	-0.047909	0.030329	0.074372
00308						-0.185871	-0.327120	-1.358298	0.113191	-0.134444	-0.098182	-6.102061	-7.332396	99.145821	-0.054382	0.022017	0.038775
00309						-0.021403	-0.200830	-1.366556	0.156739	-0.118510	-0.083639	-5.929069	-7.488123	99.053177	-0.054731	0.016550	0.011664
00310						0.187636	-0.165985	-1.292924	0.099201	-0.079414	-0.071999	-5.771809	-7.606823	98.969566	-0.052237	0.012240	-0.013705
00311						0.182580	0.149334	-1.422056	-0.066431	-0.044505	-0.078755	-5.760554	-7.678945	98.884377	-0.045808	0.012586	-0.039879
00312						-0.651178	0.125945	-1.493613	-0.018103	-0.024685	-0.078090	-5.833635	-7.724633	98.792488	-0.050081	0.015355	-0.068693
00313						-0.421076	0.138856	-1.391941	0.172976	0.004423	-0.088046	-5.711595	-7.743492	98.690620	-0.061957	0.017442	-0.096459
00314						-0.000726	0.303872	-1.323159	0.119620	0.042976	-0.100505	-5.521446	-7.722656	98.570999	-0.063139	0.021857	-0.122917
00315						-0.184003	0.280769	-1.417380	0.052381	0.069072	-0.112083	-5.427448	-7.668609	98.432060	-0.063181	0.027782	-0.149664
00316						-0.176819	0.213742	-1.498262	0.098886	0.087359	-0.105619	-5.328949	-7.588293	98.291153	-0.066057	0.032361	-0.178770
00317						-0.251000	0.136509	-1.384012	0.147017	0.101507	-0.094416	-5.179998	-7.490252	98.161919	-0.068767	0.036033	-0.208198
00318						-0.200871	0.113029	-1.278487	0.204786	0.119885	-0.094148	-4.957143	-7.370982	98.039566	-0.073091	0.038823	-0.234025
00319						-0.094118	0.028573	-1.056203	0.180589	0.149716	-0.087056	-4.725047	-7.222298	97.914986	-0.074449	0.040509	-0.256791
00321						-0.096889	0.135435	-0.889736	0.108059	0.173267	-0.092951	-4.556242	-7.042804	97.790421	-0.074977	0.043713	-0.283167
00322						-0.097473	0.173429	-0.755541	0.028091	0.188393	-0.095526	-4.475191	-6.841342	97.659470	-0.075784	0.047849	-0.299523
00323						-0.442704	0.131041	-0.604553	0.038923	0.215156	-0.095994	-4.436759	-6.616800	97.524559	-0.080960	0.050490	-0.312562
00324						-0.343136	0.019628	-0.379664	0.082835	0.251747	-0.093880	-4.350842	-6.355956	97.388237	-0.088082	0.051727	-0.321045
00325						-0.005705	0.191186	-0.346121	0.013053	0.280216	-0.101269	-4.279600	-6.055779	97.246384	-0.089835	0.054231	-0.326939
00326						-0.223302	0.278987	-0.334195	-0.062285	0.282075	-0.104745	-4.322671	-5.740515	97.098572	-0.090563	0.058994	-0.332619
00327						-0.234791	0.349471	-0.328748	-0.009799	0.255597	-0.113363	-4.354491	-5.443079	96.947525	-0.095232	0.065160	-0.337161
00328						0.054406	0.426124	-0.286361	-0.022842	0.202686	-0.133095	-4.356469	-5.193719	96.783516	-0.095434	0.073287	-0.341816
00329						-0.039194	0.172598	-0.218639	-0.012821	0.149540	-0.137029	-4.375913	-5.007253	96.607620	-0.094046	0.078534	-0.345085
00330						-0.049215	0.001697	-0.117178	0.078542	0.112625	-0.127120	-4.322064	-4.873758	96.440552	-0.095289	0.079780	-0.346511
00331						-0.074668	-0.181420	-0.114474	0.111176	0.071810	-0.120686	-4.207336	-4.784278	96.285072	-0.093417	0.078253	-0.348274
00332						-0.187555	-0.357155	-0.136153	0.251002	0.060467	-0.101326	-3.991008	-4.718921	96.150528	-0.096447	0.072278	-0.349154
00334						0.019597	-0.370810	-0.029589	0.334144	0.080078	-0.085358	-3.633204	-4.646728	96.036453	-0.097913	0.064590	-0.349399
00335						0.173850	-0.337557	0.032890	0.257560	0.121807	-0.080331	-3.285733	-4.536149	95.930511	-0.093312	0.053809	-0.348734
00336						0.176159	-0.256890	-0.095206	0.111029	0.171983	-0.095811	-3.083292	-4.370257	95.814049	-0.088187	0.048129	-0.349077
00337						-0.094243	-0.189652	-0.213904	0.046232	0.210043	-0.115899	-3.009857	-4.155095	95.673172	-0.087171	0.044135	-0.352316
00338						-0.127277	-0.144270	-0.392563	0.102460	0.230164	-0.140079	-2.918905	-3.907868	95.505318	-0.089537	0.040535	-0.358410
00339						0.050344	-0.158959	-0.465246	0.132092	0.229753	-0.160267	-2.771474	-3.652908	95.312248	-0.088068	0.036901	-0.366887
00340						0.236643	-0.196091	-0.486703	0.138631	0.235754	-0.172117	-2.610754	-3.395890	95.101013	-0.083522	0.033768	-0.375733
00341						0.164096	-0.230612	-0.438362	0.195100	0.243356	-0.175305	-2.412219	-3.131370	94.883415	-0.079978	0.029869	-0.383723
00342						0.308313	-0.149127	-0.382181	0.223469	0.246363	-0.175815	-2.155891	-2.858562	94.663887	-0.075328	0.026303	-0.390727
00343						0.301919	-0.047492	-0.419409	0.169805	0.240352	-0.184039	-1.934886	-2.588251	94.436913	-0.067001	0.025437	-0.398483
00344						0.053217	-0.067182	-0.468071	0.211588	0.228106	-0.181895	-1.720070	-2.329105	94.210258	-0.063176	0.025079	-0.406781
00345						0.199458	-0.001548	-0.420589	0.246529	0.223795	-0.177107	-1.440942	-2.077082	93.992325	-0.059788	0.024171	-0.414151
00346						0.420799	0.113546	-0.289484	0.116653	0.234147	-0.203922	-1.228617	-1.817385	93.760246	-0.052179	0.025384	-0.420005
00348						0.395540	0.061349	-0.277286	-0.091459	0.250245	-0.234710	-1.234954	-1.542487	93.494614	-0.039633	0.028092	-0.425585
00349						0.047105	0.006139	-0.137460	-0.180861	0.268447	-0.259771	-1.409659	-1.249358	93.196945	-0.035292	0.028300	-0.428241
00350						0.075819	-0.041568	-0.100241	-0.188524	0.272495	-0.279579	-1.624518	-0.943803	92.870445	-0.033545	0.027915	-0.429884
00351						0.185633	-0.073688	-0.073781	-0.204468	0.279030	-0.289973	-1.849413	-0.631960	92.524323	-0.029828	0.026110	-0.429768
00352						-0.040304	-0.205917	-0.142597	-0.120166	0.264911	-0.279253	-2.048793	-0.332088	92.177505	-0.027981	0.022333	-0.430995
00353						-0.133232	-0.378996	-0.088084	0.068257	0.243666	-0.255001	-2.078712	-0.053454	91.851944	-0.029219	0.016070	-0.432787
00354						0.076129	-0.325988	-0.036480	0.234457	0.241286	-0.220013	-1.887122	0.214240	91.565247	-0.029269	0.007887	-0.432212
00355						0.012219	-0.190095	-0.008483	0.319760	0.227868	-0.187586	-1.573894	0.475650	91.317528	-0.027216	0.002225	-0.431489
00356						0.160894	-0.145752	0.032747	0.358292	0.221292	-0.163458	-1.181341	0.728462	91.104340	-0.025012	-0.001567	-0.429998
00357						0.216657	-0.117015	0.185785	0.312873	0.231183	-0.152084	-0.799527	0.982286	90.912636	-0.020810	-0.005199	-0.426674
00358						0.420789	-0.238587	0.224479	0.170095	0.252316	-0.148856	-0.537210	1.257536	90.729736	-0.013387	-0.009553	-0.421547
00359						0.139289	-0.235615	0.329020	0.038505	0.286496	-0.144818	-0.451188	1.568311	90.550934	-0.006309	-0.015002	-0.414946
00361						0.031770	-0.325163	0.253520	0.029738	0.304268	-0.145931	-0.428500	1.909896	90.376190	-0.004870	-0.021116	-0.408392
00362						0.045124	-0.351797	0.168470	0.018119	0.313053	-0.147126	-0.415866	2.267751	90.204971	-0.002914	-0.029631	-0.401364
00363						-0.324729	-0.301167	0.129499	0.115544	0.293962	-0.141510	-0.359158	2.614409	90.036018	-0.005829	-0.035629	-0.398355
00364						-0.109338	-0.430030	0.122838	0.232754	0.260466	-0.129998	-0.157898	2.930548	89.878395	-0.008496	-0.043343	-0.395950
00365						-0.090818	-0.356904	0.235832	0.272334	0.217927	-0.128133	0.118191	3.200528	89.729057	-0.008780	-0.051233	-0.391832
00366						-0.106987	-0.254690	0.423579	0.332298	0.171506	-0.126503	0.453705	3.419913	89.582565	-0.009656	-0.057040	-0.385010
00367						-0.278974	-0.196226	0.544063	0.419212	0.149430	-0.138927	0.871266	3.603018	89.430336	-0.013430	-0.061049	-0.374479
00368						-0.201209	-0.384447	0.474610	0.502060	0.133596	-0.149510	1.390763	3.765805	89.264900	-0.017332	-0.067162	-0.363397
00369						-0.251990	-0.429434	0.468444	0.563181	0.101166	-0.150212	1.991946	3.904041	89.096573	-0.020163	-0.074800	-0.354353
00370						-0.224488	-0.167320	0.466772	0.568157	0.066488	-0.167341	2.631255	4.006819	88.915199	-0.024028	-0.080038	-0.345394
00371						-0.373369	-0.111471	0.364666	0.566989	0.036859	-0.188420	3.251512	4.073567	88.708694	-0.028510	-0.082671	-0.336607
00372						-0.705199	-0.250500	0.445877	0.726333	0.006262	-0.171890	3.968220	4.105246	88.503120	-0.039559	-0.086326	-0.328287
00373						-0.126517	-0.208424	0.447900	0.801315	-0.005566	-0.159762	4.855599	4.117342	88.314163	-0.047091	-0.090768	-0.318541
00375						0.262313	-0.109025	0.376879	0.582399	-0.021125	-0.152952	5.630845	4.117731	88.136589	-0.040613	-0.094677	-0.307245
00376						-0.172542	-0.046997	0.251301	0.372391	-0.030971	-0.141471	6.130785	4.104829	87.965996	-0.037452	-0.095852	-0.301030
00377						-0.256658	-0.076260	0.413211	0.286103	-0.037996	-0.128999	6.481085	4.079392	87.809036	-0.040697	-0.101134	-0.293400
00378						-0.186718	0.056249	0.308526	0.157138	-0.038558	-0.127464	6.717269	4.054241	87.659286	-0.044709	-0.101066	-0.286538
00379						-0.598127	0.150486	0.101356	0.063170	-0.057054	-0.133417	6.800557	4.017551	87.502396	-0.051747	-0.098747	-0.283050
00380						-1.335153	0.027521	0.195118	0.264313	-0.070609	-0.113264	6.964602	3.955865	87.355713	-0.071582	-0.096258	-0.280006
